Dev positive
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3IKZ72A5B6P5AIITV1XJ5CNR2T7NFR.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/33JKGHPFYE3BGSAAHO1W0270ZM9MN7.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/34PGFRQONQKB2ED36SFRGTSAO3KJWR.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3FTF2T8WLTRMW20UKGOERZE7RSD9WE.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3EO896NRAY4JAX99BNAGT9LBK6WJTP.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/34X6J5FLPV76IHHHUJGLO4AO06BJQ3.wav
Dev negative
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3Z3ZLGNNSK3VX3FSRYOY8XTZ3WI3QD.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3TR2532VIR3D8ZYXFA2NIZTX0C1J6M.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3LPW2N6LKVBQ3B9DMQWWXVO8LVMU57.wav
hey <unk>	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3AAJC4I4FI1FW9I8HFZYFXMS569JZ4.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3NJM2BJS4YFYARAWKEKA1V7J4C9CPR.wav
out of the frying pan into the fire	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_15904995.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3YMU66OBIPHJEMSD3N8OIDQ7H51HGW.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/33NF62TLXLBK7EJMHEWOSIYF1W5JKP.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3VJ40NV2QKWXB806R02L152XIJCOTK.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3R9WASFE21PZR7WCYP8D0ZU0BE7FZ5.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22008891.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21991877.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21982947.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22006222.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22026392.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22063624.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22031258.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22151234.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21921025.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21934993.wav
Dev noisy positive
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3IKZ72A5B6P5AIITV1XJ5CNR2T7NFR.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3ZDAD0O1T3MK5HEYSRPHKITQVGOXTS.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/33JKGHPFYE3BGSAAHO1W0270ZM9MN7.wav
